Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
25-202_R1_001 - Adapter 1	8820259	2227974	994561	469110	351155	311397	310062	298551	293854	294911	290791	291898	300028	297654	327497	313590	326683	317350	320252	310803	295166	292419	289882	311520	329002	312174	315847	295076	288280	276507	273216	274177	272562	273648	274413	274045	271568	280762	264346	259954	244402	241175	231803	307288	224767	316410	127152	996924	452941	85865	73344	163814	33490	187736	22291	62026	27067	74120	221211	25430	81811	8723	8762	55619	133199	16462	5243	22606	35613	35441	26967	11828	9723	25224	27276	25698	24376	22663	20540	18560	16685	14813	12643	11539	10889	10611	9976	8936	7895	7404	6767	6550	5506	4883	4095	3954	3722	3637	3321	2891	2624	2138	2152	1795	1732	1665	1756	1385	1341	1217	1081	888	733	757	590	613	519	536	529	490	447	338	260	225	189	187	174	243	216	408	12730	279	261	525	298	263	335	634	337	493	866	594	825	882	857	1210	1483	1648	13584	764745
25-202_R2_001 - Adapter 1	9368934	2498259	903216	469632	349783	312340	310741	298786	291819	295655	289866	296786	295132	299339	335043	303865	325885	319442	339135	325738	273150	281884	288627	325796	318758	311670	347847	272629	292480	270182	268298	268107	325199	271301	267652	246105	266703	274916	269402	259396	223706	230587	235406	212781	245003	205238	198547	228955	189610	172215	165510	164682	142270	147824	149675	138089	149012	166388	121827	117640	94139	97009	88555	105978	73686	75168	73540	62480	51983	63550	31274	37854	36937	36589	36447	10814	23036	22644	20512	18590	16754	14770	12653	11525	10751	10462	10002	8882	7971	7348	6776	6460	5434	4804	4046	3888	3652	3595	3290	2846	2632	2116	2105	1749	1697	1653	1753	1424	1331	1217	1086	895	726	752	591	621	521	541	521	490	448	324	248	218	171	160	139	204	185	411	12238	216	196	440	209	178	251	550	249	356	738	433	686	700	621	931	932	922	423	16186
25-203_R1_001 - Adapter 1	7131160	1911629	994949	316419	222182	194114	190492	182644	179269	177319	173509	174111	178458	182632	192789	177406	175220	167737	167333	164228	154804	148254	151199	146851	146868	142425	139616	132279	125347	120275	119712	119004	115776	112721	109774	107554	105191	105193	95658	94081	88309	81607	80280	105969	69616	93969	22546	82260	71649	44448	49190	58181	34211	48422	29930	37323	32441	30839	40581	28844	36677	16388	16482	18539	34728	11360	7082	14040	12552	12271	9016	3440	4124	6250	6322	5783	5465	5164	4613	4101	3645	3216	2943	2604	2632	2339	2237	1968	1838	1741	1567	1457	1294	1253	1024	992	965	894	828	796	696	636	582	473	482	446	508	595	461	430	425	392	359	327	402	348	291	276	330	635	809	454	206	153	160	133	145	176	266	1463	68342	320	178	248	139	111	178	337	144	203	388	248	351	377	386	512	545	639	7592	403596
25-203_R2_001 - Adapter 1	7766286	2008185	742225	325242	221989	195818	191354	183285	175504	176301	170845	177510	171579	181746	195276	168927	173750	166798	183033	160961	141919	139731	148608	157129	137055	142295	151568	122953	121735	126826	104400	118633	111729	140513	84452	111350	103735	99225	85192	110681	68594	76892	78859	71228	81420	65160	59590	68164	55600	50780	48701	50330	39005	41023	41212	35306	37847	40803	27329	29972	25546	25849	19894	23470	16001	16671	16806	13717	11140	14695	5817	7928	8148	8144	8208	2340	5020	4932	4517	3982	3639	3124	2839	2568	2436	2295	2219	1923	1835	1690	1538	1392	1267	1188	962	935	944	850	794	789	656	598	560	467	476	442	487	555	422	400	360	357	300	292	358	314	270	255	297	580	737	418	195	145	150	120	139	178	224	1566	65628	269	140	205	114	79	123	295	107	151	318	181	274	291	289	388	323	307	257	9322
5-002_R1_001 - Adapter 1	9590737	2396107	1028815	339363	230809	193642	190597	176498	173377	171683	166921	167699	168859	166110	178863	164034	160029	154947	154417	149596	140632	136414	138870	134212	135214	128035	124506	119286	110015	105008	103240	101836	99415	97466	92333	92370	88499	85945	79919	78477	70941	68690	66383	89154	55854	85646	17507	118950	108262	23074	31023	43386	12002	46537	8872	22046	11545	16944	48891	10063	22319	2014	3128	10554	27894	1723	1112	6775	7672	7785	5909	2331	2238	5018	5294	5207	4547	4711	4227	3968	3642	3180	2806	2650	2508	2446	2237	2124	1917	2018	1869	1792	1430	1351	1218	1193	1133	1006	1045	996	858	779	758	649	636	637	702	606	529	505	459	411	329	422	356	289	273	297	254	251	241	200	187	151	168	168	147	183	174	247	1725	207	211	358	235	212	273	397	300	363	566	411	554	617	681	957	1128	1311	11755	804684
5-002_R2_001 - Adapter 1	9986128	2568744	896130	358213	230404	194803	191349	176757	172035	171754	166322	171323	164830	166678	181212	157977	161216	155724	165392	153773	129823	130370	137783	138198	131981	128425	139082	109988	108166	104352	99838	99878	102411	102176	84511	94944	84274	88667	95817	60804	68708	64428	66569	58883	67119	53094	49870	53954	45016	40616	39126	39661	32190	33076	32398	27966	28609	31674	21544	22032	18435	19589	15205	18184	12904	13534	13142	10900	9101	11850	5573	6953	7103	7119	7201	2083	4317	4603	4230	3916	3585	3095	2823	2654	2416	2350	2244	2117	1957	1962	1839	1738	1419	1280	1169	1139	1105	990	1038	959	855	760	754	623	634	631	703	600	527	497	437	438	318	429	338	291	270	302	267	242	240	184	170	143	143	123	110	138	140	168	1572	167	133	283	154	140	176	312	183	236	438	241	400	460	440	675	565	592	349	12528
5-003_R1_001 - Adapter 1	9563452	2336430	1091176	402596	303734	263112	264379	249431	238897	237705	233102	235282	239515	238282	263169	240419	238871	238419	236769	227847	217504	211685	224009	211224	222449	209975	204122	198214	187694	178277	177130	176700	175203	178902	163746	170754	163623	167014	154557	149643	142738	137309	134188	175106	122056	182405	41666	257126	305737	68238	52321	107311	31621	126762	18962	45505	29430	38702	120235	27415	49426	4410	7645	24339	66857	4345	2556	17898	20241	20188	15377	6348	4597	11436	12221	11978	11067	10286	9442	8351	7716	6685	5943	5218	4849	4483	4376	3829	3546	3285	3013	2715	2330	2104	1669	1681	1676	1450	1458	1225	1093	969	912	840	757	717	736	686	551	525	481	402	378	398	318	315	290	288	320	396	474	278	162	117	119	134	127	137	186	635	32197	219	184	242	180	179	228	282	216	305	479	308	436	543	529	775	912	1012	7992	481695
5-003_R2_001 - Adapter 1	9987090	2518291	925338	425976	303776	263199	264914	249284	237072	238200	232166	238802	235840	239277	267783	232070	239664	239364	248341	240680	201093	204238	223017	224163	212214	209367	227321	179942	190145	174189	173415	172394	206095	167870	168201	151180	162984	163824	157087	151181	131079	132849	134847	121640	140589	113628	110421	124375	103409	93990	89023	90520	76973	77776	77502	68123	71037	74640	61069	57288	48807	49234	40116	45943	33142	34985	33587	28814	24257	29779	14366	17626	17190	16963	17082	5016	10443	10297	9516	8371	7675	6676	5947	5235	4709	4436	4391	3816	3526	3281	3019	2661	2318	2070	1655	1634	1621	1411	1441	1214	1075	946	889	827	746	688	727	682	541	512	459	399	359	396	291	305	283	279	302	376	410	271	152	111	105	109	107	130	133	753	30887	190	149	202	146	125	155	222	170	240	413	228	338	432	396	616	595	515	235	8907
5-004_R1_001 - Adapter 1	9187251	2434926	1146527	471812	377415	336823	337795	324356	314829	316132	314130	320237	327948	327615	360947	334846	337913	331583	331338	325456	315653	313485	324391	324938	326373	317200	313016	303777	291437	279472	280529	281108	277307	277621	273769	272241	269632	274239	252267	250347	236557	229762	221990	298500	219250	298510	107530	839015	439783	76523	69636	147165	26615	146032	18722	49542	21081	57800	175662	20644	68206	7203	6801	41800	104377	12924	4203	17648	27900	28785	21935	9614	8455	21386	23760	22078	20578	19135	17508	16056	14299	12890	11545	10631	10066	9674	9130	8199	7550	7270	6306	5950	5194	4646	4167	3936	3861	3731	3469	3071	2724	2311	2357	2030	1928	1881	1783	1588	1528	1338	1221	1106	876	896	730	694	617	622	575	614	642	460	375	250	264	235	312	274	292	734	24855	408	342	566	418	412	535	712	516	712	1201	712	1073	1301	1253	1748	1752	1844	13518	777908
5-004_R2_001 - Adapter 1	9677055	2611588	1002308	494622	377661	337858	338570	324764	312211	317307	312798	327381	320714	328877	368232	325121	336618	334270	361714	331075	292590	305549	322702	346761	311455	316189	343174	291220	282387	279877	267692	276037	294769	263930	283980	295634	251347	258352	284923	225268	239249	204085	220627	203694	236128	195410	181691	206770	169975	155288	150111	153376	129248	132702	132965	113961	125107	133384	85953	98472	83706	82127	67231	77402	57572	58694	58271	48659	40379	52006	24859	30578	30501	30971	31320	9274	19289	19008	17542	15995	14259	12848	11583	10665	9917	9732	9121	8233	7622	7241	6313	5932	5121	4577	4121	3889	3836	3679	3428	3011	2728	2295	2341	2000	1902	1903	1814	1598	1534	1344	1210	1103	860	926	713	719	612	609	569	623	646	440	359	246	243	228	270	214	251	719	23937	347	266	476	330	312	430	642	406	584	1077	572	895	1098	989	1511	1227	1120	462	15028
5-005_R1_001 - Adapter 1	11036956	2360895	1111501	281447	167846	132887	129757	117173	111340	109228	104583	105764	106168	105870	120376	106224	102997	100678	99630	97668	88766	85465	90520	85563	89854	82453	79265	76219	70364	66580	65460	63789	63718	61589	60211	60259	59110	57838	53240	53493	47753	45933	44831	62378	37905	57511	12154	81307	78876	16316	20702	31603	9170	32803	7016	15683	8827	13119	35833	7994	17168	1975	2730	8232	21129	1651	1107	5421	6473	5654	4307	1795	1723	3678	3800	3913	3480	3742	3148	3023	2778	2688	2175	2070	2286	1877	1744	1643	1510	1488	1457	1403	1188	1007	960	844	833	818	787	727	672	596	622	509	479	463	770	530	461	437	383	370	326	334	277	273	267	290	273	316	327	270	178	185	123	114	121	152	151	409	8704	223	153	335	160	150	196	236	179	204	316	210	262	304	335	470	613	706	8489	447402
5-005_R2_001 - Adapter 1	11676382	2545736	800172	298917	167368	132412	130639	117560	110641	109657	104285	108152	103714	106444	122359	102201	104097	101090	109139	97736	82446	81440	90009	91980	85014	83153	87306	71157	69530	69893	59099	63931	61776	75919	48893	63245	57516	56821	47937	62889	38551	43097	44593	40606	45546	36469	34065	40113	31878	28441	26550	27666	22648	22811	23353	19867	21487	23497	15802	16319	14052	14948	11338	13646	9714	10024	10227	8598	6894	9391	3810	5031	5134	5278	5456	1686	3269	3410	3174	3018	2753	2516	2202	2086	1921	1878	1789	1640	1535	1522	1481	1423	1203	1054	952	853	842	841	816	735	686	575	608	514	486	460	771	514	461	448	383	364	314	358	268	260	244	273	258	311	288	251	170	156	104	104	99	136	121	308	8238	173	127	267	107	111	154	181	108	135	239	143	195	229	204	323	289	264	314	15316
5-006_R1_001 - Adapter 1	6268572	1608471	792388	327015	267763	240451	238440	225416	217641	219356	215946	219668	223799	224642	246633	225891	224574	219892	218992	215730	203400	199448	206269	204425	207736	198780	194627	186485	175137	167545	167062	165764	162299	157085	156453	154532	153066	149888	138622	134347	125522	121858	116381	159190	112780	153488	45842	388785	152890	37424	32382	87272	15827	63840	13109	22274	11454	25809	67251	10207	25393	2811	3288	16953	39623	3138	2043	8409	10575	10435	7105	3116	3595	7418	7951	7439	7168	6652	6067	5538	5105	4647	3912	3411	3231	3104	2944	2820	2719	2457	2278	2226	1892	1685	1453	1354	1265	1338	1236	1105	1018	971	879	824	670	678	761	749	590	609	589	566	436	516	466	471	414	384	461	800	1104	578	357	209	204	173	203	273	302	1803	102545	412	246	386	234	171	231	386	223	282	461	357	411	501	520	710	825	991	9263	505334
5-006_R2_001 - Adapter 1	6539455	1712189	671233	347503	267222	240638	239083	225094	215515	219903	214574	223262	219679	225678	252250	217201	224418	220735	233292	224151	187486	191236	204951	215829	198473	198719	215340	170148	176382	163418	162569	161956	190249	154598	154109	137251	148603	148551	139827	134199	114332	116005	116784	106991	121571	98260	93124	102226	83899	75516	71460	71559	58562	59805	58688	50915	52196	55505	40949	40275	32186	33486	27175	31131	22188	23421	22459	18840	15259	19384	8892	10985	10757	10381	10657	3163	6773	6663	6018	5518	5066	4511	3869	3393	3093	3035	2950	2798	2664	2425	2256	2165	1860	1633	1397	1333	1246	1309	1240	1086	999	938	857	793	645	679	751	721	581	587	562	531	414	500	448	470	389	367	431	748	968	552	348	191	179	155	162	243	321	2072	98783	353	181	321	173	109	181	325	165	197	390	265	307	381	353	562	450	526	306	11102
5-007_R1_001 - Adapter 1	6734553	1668610	675068	249219	159669	134637	132577	124453	120830	120361	117085	116663	117192	114825	124431	116104	115732	111709	113228	108619	100671	97762	98111	97037	102298	94710	92368	86190	81963	78133	75956	75370	73046	69916	70070	67816	64793	66123	60681	58432	54828	50876	51327	65717	44783	61230	14442	73424	44222	20471	28487	36485	16439	30066	14400	21253	17139	17013	29221	14537	21309	4990	6675	10599	23216	3093	2036	6967	6600	6374	4706	1941	1854	3606	3575	3463	3285	3179	2960	2822	2810	3115	3865	2079	2851	1785	1546	1459	1343	1265	1274	1103	925	882	753	723	696	705	733	677	557	697	553	575	514	534	898	1601	470	776	597	716	524	1270	1118	972	1035	763	1027	1985	2939	1932	502	261	251	291	268	436	520	4713	262123	1780	407	278	350	149	156	229	143	145	286	200	260	271	353	358	449	547	6156	314500
5-007_R2_001 - Adapter 1	7095026	1786217	591041	252556	160464	135516	133414	124696	119705	121012	116333	119636	114095	115273	127388	111652	115881	112077	123677	108505	93415	93126	97562	104749	96562	95478	100992	80753	80379	82409	67228	75521	70834	88641	54623	71071	64625	63350	54136	70010	43423	48492	50659	45020	51284	40340	37081	44147	34602	30824	29456	29818	23936	24513	25021	21463	23501	24954	16817	16759	14129	14488	11654	14553	9686	9845	9884	8110	6787	8957	3631	4839	5060	4898	4900	1491	3110	3072	2881	2760	2649	2599	2987	1945	1730	1654	1501	1401	1353	1254	1211	1059	902	874	725	701	677	687	727	654	558	670	534	535	504	508	887	1394	410	702	564	646	484	1223	997	878	938	689	942	1849	2650	1813	479	249	230	282	271	467	581	5294	252719	1721	369	246	311	97	123	178	107	102	233	134	201	198	217	261	254	235	332	11895
5-008_R1_001 - Adapter 1	11836062	2874189	1200832	368624	217838	179282	174639	163874	156540	154025	147900	148466	145997	145586	157568	143314	139265	136088	135457	131687	123627	120017	121716	117906	119277	111794	107587	104157	97121	91390	90070	88978	87912	84823	81179	80659	78374	78750	72258	71603	64572	61874	61282	85083	51639	76964	16288	110707	102430	21250	27333	40588	11868	49328	8372	22562	12187	17106	49220	10613	23073	2203	3212	10852	28348	1894	1179	7077	8023	7958	5906	2272	2348	5121	5490	5161	4885	4878	4367	4401	3833	3712	3041	2809	2836	2770	2398	2207	2135	2040	1919	1807	1555	1401	1251	1138	1116	1148	1147	1011	882	875	827	689	665	611	901	624	587	544	548	493	435	451	379	362	358	347	326	312	387	288	214	187	181	187	186	189	187	605	5377	254	202	385	249	183	222	342	246	216	386	257	331	373	355	467	579	848	9512	554113
5-008_R2_001 - Adapter 1	12254687	2958296	981983	370166	218427	179301	175489	163944	155128	154016	147433	150937	143332	146244	158881	138497	139579	136769	136090	151541	107487	114961	120988	126176	112629	111707	117390	95810	96549	87674	91836	85677	93398	78175	81627	82834	83567	76372	69052	72201	63193	57640	60927	54679	61203	50147	46570	52082	42604	38870	37139	37163	31633	31729	32081	26333	28413	31063	21021	21884	18722	19431	15439	18143	13063	13656	13037	11557	9326	11993	5798	7263	7242	7253	7387	2078	4571	4667	4358	3959	3553	3461	3029	2811	2509	2532	2383	2190	2168	2027	1923	1790	1549	1422	1238	1139	1108	1158	1225	1036	900	867	804	700	649	629	912	625	579	551	514	490	461	436	361	363	366	341	327	304	377	272	202	183	173	158	157	150	144	567	5092	185	137	334	170	119	181	284	156	133	314	174	235	219	165	258	251	330	568	19411
5-009_R1_001 - Adapter 1	6925324	1683343	752278	255273	175417	151973	150123	141871	139633	140060	138000	140265	142534	143447	153191	143461	143835	139610	140248	138316	131357	128948	133482	131510	131051	125252	124153	119105	113319	109124	109304	109389	107813	106959	104467	102442	101448	101578	93686	92967	89321	86274	81954	111350	80399	109527	38696	311557	153295	28072	25089	53215	10323	62278	6614	21295	8527	21437	68372	8089	26362	2799	2554	15634	39983	5107	1667	6843	10607	10880	8316	3701	3203	8057	9061	8598	7955	7375	6627	6238	5721	5308	4488	4131	4586	3874	3227	2965	2810	2493	2282	2127	1869	1639	1454	1254	1298	1273	1844	1410	936	814	830	761	632	558	627	547	504	461	478	477	382	414	463	521	525	464	449	593	868	461	273	158	137	138	144	156	352	3408	18506	228	170	344	178	133	196	288	165	181	343	241	303	308	298	408	531	659	7002	330883
5-009_R2_001 - Adapter 1	7322607	1802012	629146	266620	175924	153189	150690	142157	138628	140603	137297	143175	139403	144196	155157	139716	142674	140302	140322	159328	114580	123797	132710	139073	125420	124900	134713	111661	112029	104784	111933	105377	118096	97064	103270	106556	107547	98479	89556	94804	85878	79283	83495	76418	86398	71303	68153	74837	63141	58081	56395	57466	48767	49189	50464	42563	45388	49384	33805	36116	30732	31372	25868	29920	21800	22871	22102	19000	15504	19406	9640	11943	11999	11961	12077	3426	7461	7379	6594	6045	5625	5156	4461	4047	4042	3470	3219	2941	2770	2458	2292	2107	1857	1634	1416	1248	1275	1305	2921	1425	987	802	813	753	625	559	658	524	532	454	452	462	460	410	442	519	494	464	422	586	861	429	266	139	134	121	144	123	295	3487	17968	212	159	311	146	94	143	256	127	140	281	169	244	247	205	313	311	313	522	18071
5-010_R1_001 - Adapter 1	6966221	1841471	723463	281143	203403	180911	176541	166084	164098	165446	162355	160230	161088	157750	163637	154781	152579	146856	144461	141884	136522	134212	134891	130212	130659	124324	121697	118651	112828	107494	106818	110659	181760	14079	96705	94215	92230	86115	83877	81941	80108	73595	74549	100928	65658	91583	27223	183077	127556	31687	25700	56735	14618	55491	8213	18693	12412	17007	48783	11330	19557	2047	3749	11489	30410	2371	1352	7970	9187	9331	7264	3297	2501	5719	6253	6089	5601	5221	4874	4311	3813	3500	3138	2771	2835	2549	2384	2134	1952	1783	1585	1473	1354	1261	1086	992	1008	899	851	820	648	642	607	544	486	518	462	397	416	387	335	323	300	278	243	240	220	247	219	198	233	181	214	135	133	123	152	171	181	382	602	255	223	591	307	244	321	435	323	385	636	417	528	594	615	817	1018	1238	15479	788779
5-010_R2_001 - Adapter 1	7330661	1974155	740130	311510	207374	182620	177148	166483	163242	165925	161483	163268	158126	158599	166799	149554	152548	147851	153660	148941	124457	128746	134347	138067	124341	124650	134583	108791	113333	104972	105219	101595	119645	96193	94412	84607	89201	87135	85901	81536	71605	72557	73248	65199	76400	58141	57642	60987	52740	48311	47004	48229	39223	40372	38916	34904	34985	36936	27350	28127	22948	22912	19051	21801	16367	16789	16263	13529	11362	14274	7245	8862	8761	8533	8575	2734	5316	5192	4870	4245	3814	3512	3174	2802	2738	2474	2380	2132	1962	1781	1584	1453	1338	1186	1030	973	999	887	865	808	666	628	591	535	489	527	457	424	409	394	337	324	315	300	247	235	198	248	217	229	207	167	194	139	109	102	119	110	151	302	539	304	194	504	218	158	239	337	254	269	521	270	357	436	397	547	501	433	472	20405
5-012_R1_001 - Adapter 1	10828401	2353343	1019171	246309	128278	98435	95655	88318	84112	81177	78948	79706	78993	78095	88622	79024	77222	75352	75874	72036	67607	64617	70902	65464	69114	63052	59808	58066	54378	50645	50391	49461	48661	47566	47578	46532	45468	44480	42114	40869	38658	36049	35960	48796	30856	45951	9776	62178	36473	14798	21194	28691	12479	26240	11000	17202	13336	13088	26742	11878	18685	3809	4961	8221	21390	2232	1522	6175	6130	5964	4510	1701	1759	3381	3627	3418	3210	3029	2832	2672	2429	2776	2112	1750	1829	1609	1573	1336	1289	1260	1187	1073	971	873	705	668	695	660	679	638	559	497	487	407	410	347	929	434	317	328	366	303	259	278	265	237	223	274	232	246	496	221	154	135	101	109	97	139	161	737	12400	227	144	202	146	163	197	272	221	199	364	256	328	381	448	603	677	688	7373	468597
5-012_R2_001 - Adapter 1	11430316	2543662	783191	263279	129220	98837	96314	88178	83294	81232	78874	80921	77909	78514	90313	76115	77339	75939	79953	76523	61529	61931	70688	69558	65847	62986	66180	53133	55129	49329	49518	48280	57874	46036	46573	41539	44792	44378	42867	40986	35229	35200	36106	32248	37498	28830	28382	32232	26974	23980	23012	23896	19959	19905	19850	17946	18491	18447	15679	13853	12517	13604	10163	11977	8538	8906	8983	7753	6428	7905	4034	4843	4845	4654	4997	1555	3063	3076	2847	2628	2426	2450	2029	1787	1642	1505	1600	1330	1317	1248	1221	1062	967	860	712	683	676	671	867	622	574	486	489	417	404	355	945	401	325	328	335	281	254	263	254	237	207	264	232	251	430	202	146	126	95	100	90	109	136	737	11929	173	104	154	112	124	131	212	150	131	306	168	252	280	310	436	382	265	215	8816
5-014_R1_001 - Adapter 1	8704757	2270398	1039074	427871	335390	300659	302444	290214	287496	290237	289586	294920	300495	303541	328380	309791	312163	309589	308415	306952	297232	294025	303127	301939	309880	301675	299759	292332	279146	270289	272436	274788	272952	273175	271918	273882	262073	270155	249674	247097	235079	233510	229656	312182	207737	273019	138343	647091	206144	55768	157309	156686	64116	208305	42759	108877	65890	87639	222509	56825	127998	11384	20991	55779	144004	8314	5815	38160	40231	42496	31678	12637	10240	24553	26920	25889	24203	22266	20508	18106	16534	14811	13213	12080	11310	11156	10225	9592	8680	7890	7062	6630	5799	4965	4572	4466	4244	4077	3847	3374	2900	2620	2410	2086	2040	1901	1892	1661	1562	1484	1246	1003	886	888	693	674	624	612	577	602	594	390	304	242	195	201	220	232	228	479	14535	306	248	580	277	284	332	620	373	420	751	420	666	718	728	983	1238	1617	13589	887131
5-014_R2_001 - Adapter 1	8990395	2386321	914494	446186	332352	301107	303476	290661	285213	291462	288051	300946	294172	304484	334326	300766	311535	311729	336542	313322	275974	290225	301744	325642	292788	300318	330881	276670	271145	271228	258801	269656	291905	258887	276282	295603	246565	253872	286917	219343	242418	206944	224173	206287	244321	201664	186816	212228	173605	161877	156387	159508	135372	142344	140169	121627	133223	143413	93036	107369	91301	87994	73177	83754	62839	64781	64525	55039	45134	58023	27758	34874	34759	35008	36227	10794	22667	22213	20439	18161	16533	14723	13164	12083	11104	11110	10201	9583	8729	7850	7103	6465	5686	4873	4454	4388	4172	3993	3791	3313	2868	2571	2341	2033	2018	1882	1890	1681	1535	1483	1198	984	889	888	671	685	613	598	562	591	597	363	288	221	175	165	183	199	172	444	13931	221	156	480	182	182	222	516	251	312	621	287	503	536	501	711	736	842	435	15292
5-015_R1_001 - Adapter 1	7641827	1915727	806156	259576	165319	137054	133194	126402	122426	121631	118832	118695	119127	118273	129256	116746	114753	111721	111983	109481	102708	100860	103749	98654	101248	94137	90925	87639	82314	78432	78779	82020	136875	10433	72545	70994	70071	67788	63877	63214	60474	56086	56749	76650	50057	67466	21849	134502	105031	24199	19746	44591	10064	38898	6390	13818	9181	12886	36926	8574	14960	1571	2934	9291	23443	1797	1123	6066	7177	7010	5476	2526	1864	4440	4799	4805	4470	4213	3704	3405	3150	2783	2649	2346	2272	2190	2027	1861	1660	1576	1439	1374	1145	1007	937	897	818	850	797	717	611	596	605	506	462	451	477	420	397	378	374	319	306	307	268	278	207	232	177	203	217	176	161	121	134	141	158	184	174	341	2303	238	206	483	229	224	285	385	282	380	621	414	544	699	783	967	1038	1115	12856	592801
5-015_R2_001 - Adapter 1	7922018	1965565	667560	263737	165254	137140	133901	126799	121820	121984	118407	121249	116545	118816	131599	113349	114845	112577	122308	111418	94800	97877	103372	106578	95469	94098	99908	83370	79680	78173	75723	75857	80793	70806	75420	77362	64895	65546	71881	56202	61013	50944	54719	49340	57023	45437	42252	47930	39539	36027	34149	35526	29302	29785	29485	26044	27797	29010	19334	21498	17880	18066	14945	17227	12804	12975	12888	10437	8607	10777	5393	6588	6532	6574	6778	2124	4207	4153	3738	3450	3153	2808	2678	2322	2163	2084	2059	1860	1700	1612	1476	1367	1153	1013	935	870	829	865	782	716	612	585	588	501	467	458	474	425	397	382	370	326	293	315	270	269	199	226	158	210	203	165	158	97	110	123	114	128	114	294	2196	183	148	408	164	157	224	314	212	279	539	282	420	578	591	720	599	482	399	31680
5-061_R1_001 - Adapter 1	8880746	2012418	925272	246315	142790	113802	111507	103771	97423	95253	92777	93096	94061	93092	107147	94259	92264	89284	90669	88516	80159	79416	85883	80559	84098	77514	74351	72358	67075	62742	62425	62371	62649	60936	58788	59185	58004	57811	54213	54603	48938	46953	46908	65335	40531	61935	13837	96000	84137	17551	22525	34448	10833	41211	7680	18488	10306	15115	43355	9136	19887	1887	2858	9366	25477	1644	976	6640	7248	7152	5212	2132	1995	4643	4997	4650	4371	4159	3929	3757	3540	3485	2899	2486	2502	2262	2295	2099	2009	1962	1851	1850	1419	1329	1216	1069	1135	1112	1061	944	937	838	779	653	605	590	970	635	553	588	536	459	423	420	349	368	288	339	319	308	379	226	215	141	156	172	151	189	186	359	4094	251	207	383	281	226	277	335	330	412	606	404	598	809	806	1149	1142	1024	9779	490313
5-061_R2_001 - Adapter 1	9309001	2111651	667887	256522	142630	113076	112245	103766	96975	95370	92538	94417	92820	93587	109011	90694	93169	89762	96149	91998	74547	76371	85467	85221	80548	77522	82759	65541	68041	61457	61093	60739	72874	59412	59632	52047	56794	57407	55233	53882	45461	45573	46418	42479	48326	39605	37207	43098	35033	31652	29942	30815	26121	26072	26440	23465	24198	26649	19877	19603	15794	17006	13665	16157	11643	12563	12208	10635	8462	10804	5149	6286	6252	6526	6719	1971	4082	4087	3953	3699	3401	3177	2858	2490	2307	2251	2318	2098	2034	1969	1855	1842	1461	1320	1218	1057	1114	1112	1133	943	927	810	773	634	616	573	965	617	548	594	541	456	423	412	343	363	281	325	303	300	350	216	194	138	131	162	137	144	147	342	3898	194	165	340	219	166	208	265	251	354	528	311	508	674	651	983	828	561	289	10592
5-063_R1_001 - Adapter 1	9076515	2327189	975263	318543	226750	192603	193538	181123	178453	178668	175107	175539	172910	171941	185869	171546	171509	164014	165151	161012	153784	148588	152021	146058	148957	142642	139377	134226	128249	122605	119225	118099	113616	109011	108640	106246	103137	102965	95748	91960	87211	80765	80628	105162	72023	97327	22745	115544	67812	33939	45691	56603	27027	52610	22326	34425	27449	26563	46091	23623	34247	8171	10346	15481	36793	5061	3302	10633	10040	10129	7665	3081	3077	5586	5759	5452	5215	4829	4328	4168	3940	3789	3291	2677	3021	2602	2253	2013	1834	1760	1590	1478	1227	1170	1021	981	923	967	917	881	746	736	633	604	514	494	778	514	468	459	459	392	365	386	343	295	275	358	298	385	858	340	235	147	148	162	156	232	273	1733	50756	460	219	286	197	165	196	278	218	185	362	245	283	309	305	348	507	658	7931	391688
5-063_R2_001 - Adapter 1	9379126	2484976	827570	335014	224945	193507	194415	181204	176580	177504	173958	178499	169419	172582	188094	166320	170361	164789	164989	184886	134803	142512	151262	155969	140925	142358	151745	124129	126769	117295	120849	113800	123187	100936	106724	110254	110737	99931	89836	95256	83483	76536	79516	72432	80490	65657	61492	69397	55575	50457	48543	48166	40474	40782	41680	33497	35571	38686	27271	26768	22580	23128	18432	21528	15487	15814	15415	13044	10517	13305	6683	7978	8366	7837	7818	2141	5102	4817	4290	4099	3770	3566	3036	2732	2468	2277	2274	1967	1867	1749	1547	1440	1233	1198	996	968	901	956	1083	882	749	711	634	606	521	479	798	488	497	450	425	398	345	406	342	301	268	345	286	385	766	322	214	132	138	136	161	254	232	1959	47689	405	188	259	174	111	142	226	144	114	303	172	230	192	180	215	245	272	437	16696
