Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
5-006_R1_001_val_1 - Adapter 1	2449609	769433	260442	84534	32750	7745	3741	1312	1485	3601	6113	4753	4754	7804	6288	9829	4958	7010	6406	6540	9403	8350	12677	5895	10364	11038	16822	14813	8870	10746	5775	84208	5978	65065	33255	13511	14305	8265	5990	18319	14332	4947	4752	5747	5134	6135	6143	4775	5869	10750	4566	5468	7826	6418	7854	5429	7391	10515	8515	8656	6504	8375	7524	7987	7103	7411	7607	8260	9043	6758	7705	12072	10603	6338	6529	8079	6185	6997	6835	7971	15876	7320	10166	7700	5855	10577	8178	9784	5769	9427	7939	8674	12238	8542	16421	8919	6361	8677	6380	5637	6820	5780	9985	9009	7454	10294	11935	14228	6616	7218	7428	5872	13291	15584	6568	11998	8874	23617	12848	9987	15251	5060	6491	8649	11995	6520	8522	9566	12372	10224	43616	27023	9165	19226	9305	7443	6222	5648	5902	6606	9305	18581	160281	9697	140159	14667	3527	40653	2541	7940
5-006_R2_001_val_2 - Adapter 1	6585760	1858422	828804	218824	104251	24807	4112	2058	1536	47774	10384	11772	10846	22585	29989	45519	24848	9443	9221	8193	5754	7259	6406	5988	7081	20863	9325	13049	14012	13359	5603	6365	7293	7764	7854	6945	10657	5058	7688	7277	12454	8982	6857	8448	10295	7452	10033	5848	6611	5274	8365	6512	8006	6966	6593	7171	8920	6208	5214	5872	7984	6577	10644	8925	8537	6821	7487	7652	6367	6960	9891	6333	5699	9499	12060	8367	7263	9871	11252	4927	6316	7210	5179	9121	10845	12398	20003	8049	12260	5425	30921	13184	17206	7669	5851	26760	33864	20026	27391	17383	5580	12374	8565	14442	4819	19994	6072	6175	7662	7359	6479	9453	5546	5552	5527	5649	5599	6441	4743	9091	5418	5591	6615	9803	4292	11101	13030	5388	5863	18485	4555	5080	6030	5484	10704	4881	5689	12000	4912	4571	7147	5208	3225	4348	4021	4047	2722	4282	5524	9607
5-007_R1_001_val_1 - Adapter 1	2061311	689530	238286	70538	30550	6664	3031	1491	1382	3359	5439	4321	4557	7402	5773	13861	4618	5563	6573	5731	6998	6757	11946	4339	10327	9431	17322	13730	8169	10221	4791	101098	5070	72047	41376	13665	18804	8204	4767	18210	18185	4078	3763	4651	3875	5571	4987	3508	4402	10730	3594	4608	7103	5267	7932	4141	5295	7864	7087	7281	5217	9637	5878	8368	7104	7703	6527	6740	7037	6649	7553	9250	8460	4823	5351	7216	6959	7734	5650	8785	15685	6442	10074	6672	4291	9844	7568	10243	5394	7165	8920	6792	9703	8103	14148	8714	4918	7839	5428	4838	6995	5130	10812	9160	8391	10731	12500	12499	5735	7029	7626	5690	12858	16386	6722	13024	7416	27356	10586	8808	16907	4954	6064	6802	10803	5525	6466	7044	13479	11219	99486	21546	7449	39056	11722	11702	5379	5042	4549	6190	6950	14327	159887	10293	152103	18408	4221	55920	3249	9152
5-007_R2_001_val_2 - Adapter 1	6411670	1919160	888824	227837	97184	27226	3867	2450	1619	43537	7335	8888	9392	12982	17976	35042	16910	8229	7414	7236	4503	7872	5748	6526	6011	23313	6812	11311	14438	13916	4473	4964	7200	7112	7457	5873	6928	4223	9209	6093	11328	7870	5795	6703	9102	5712	11646	4995	5523	4530	8392	4681	6699	5999	5206	6973	7830	4987	4056	4552	6559	5704	9806	6407	5220	5655	6946	6749	4903	5897	9151	5329	5069	8131	10884	6740	6282	6645	11123	3853	5169	6438	3658	8211	9996	10490	17649	7067	11699	4511	29506	12643	17081	6542	4996	29777	35619	22024	32398	19129	4334	12435	10374	15606	4307	20667	5762	5395	7023	6770	3887	7614	4064	4796	4982	4498	5275	5710	4029	10254	5438	4899	6578	10895	3841	11635	15119	6777	6438	26233	3787	4416	5022	4232	12293	4627	5376	13048	4803	5257	7595	6100	3320	4770	5046	4940	3288	5177	8022	13727
5-008_R1_001_val_1 - Adapter 1	3568440	1262418	439934	133182	49360	12743	4965	2282	2235	5176	9182	8217	8459	12473	10118	20778	8440	10637	11413	10784	12956	12116	21210	8261	18099	17929	31152	22115	15490	16909	8873	172908	10343	121017	69905	26198	38497	16206	8287	32626	46309	7230	7246	8378	7288	12304	9864	6561	8318	20702	7082	8837	13765	10081	14696	7324	9262	14013	12000	12962	10169	12896	9853	11072	10686	10861	11148	12545	11250	12038	14652	16612	13297	8199	9837	11986	9613	9826	9114	12619	23451	10267	16384	9900	7279	15154	14433	14834	8963	11954	13979	11514	14169	14226	28114	16163	8845	13026	10305	8550	12012	8850	17090	12790	14755	18675	22904	22858	11268	11710	11554	10004	16901	23239	10631	20595	13161	60651	16327	20000	29996	10443	9735	13036	20076	8399	9463	11614	13429	16806	54235	36230	13308	68031	20828	19895	11134	8741	9211	11776	13504	19314	152484	14206	139381	23947	7204	54012	6414	10637
5-008_R2_001_val_2 - Adapter 1	11114091	3441263	1574279	444866	201016	50831	8717	3543	3009	63899	10705	12905	15242	18341	22864	51788	24475	14549	12891	13276	8227	11446	10310	9130	10968	30640	15283	16834	16209	24796	8607	8958	12392	13449	13714	10981	8776	7393	17636	10128	20314	14938	10401	10754	14081	8692	17959	8707	10047	9039	14967	8600	11277	11115	8698	12147	12814	8363	8529	8394	12413	9821	16474	10646	9498	9627	10168	9804	9168	10817	16071	10005	8920	14779	20386	13039	11536	10871	21554	7455	9661	11608	7111	13844	14900	17623	27743	12592	18482	8114	52243	21695	28725	11799	8901	44139	50045	30801	44522	31957	8215	21133	15344	22881	8806	33598	10676	10171	12828	11149	9190	14064	7915	8736	9717	9005	10720	9970	8067	19862	9740	9683	12997	17767	7310	20104	25474	10882	11829	46167	7463	8252	9924	8107	21978	8982	10956	20934	9270	9601	14803	10594	6864	9042	8820	9335	6540	8909	14615	26491
5-009_R1_001_val_1 - Adapter 1	2224605	741866	245606	79457	38941	7070	3634	2356	3148	4950	7441	5543	5620	9720	8747	18449	5218	6035	7311	6254	8451	7429	13571	5164	11317	11392	18616	18003	8489	11417	5609	106890	6295	77858	46375	15525	21818	7359	5503	21097	18246	4796	4558	5961	4442	6148	5960	4366	5410	11999	4368	5609	7601	6248	8992	4975	6212	9633	8438	7965	6008	9394	6658	8762	7319	7967	7611	8233	8240	6900	8834	10430	10164	5766	6541	8147	9373	9351	6757	9664	15322	7070	10559	7755	5374	10757	7875	10259	5786	7321	8417	7835	11123	9246	14878	8117	5526	8654	5922	5455	6768	5501	10567	9175	8230	10451	11967	13509	6895	7143	7456	6007	13971	19053	7369	13800	7779	25940	10650	9194	17664	5000	6425	6940	9649	5889	6824	7543	11364	11872	87415	25617	8338	30835	13496	10752	6661	5548	5557	6953	8441	16290	192744	11900	163543	19982	4669	53240	19566	10602
5-009_R2_001_val_2 - Adapter 1	6858472	2026508	877094	230383	102765	25437	4184	2321	1648	45598	7391	9818	10058	15647	20624	37905	20949	9119	8023	7490	5097	8355	6418	6953	7177	25487	7775	13431	15940	15755	5263	5915	8039	7978	8044	6148	8962	4951	8114	6323	12241	9163	6828	8044	10868	7241	15335	6293	6493	5666	10111	5555	7691	6856	6075	8163	8425	5600	4555	5554	7397	6556	10350	7083	6312	6214	7865	7105	5632	6582	10534	6010	5638	7765	11372	7694	7236	7343	12409	4382	5895	7354	4416	8522	10218	11180	17855	7254	11956	5151	33125	14074	17334	7502	5648	29612	34819	20918	30935	19662	5294	13019	10492	15094	4959	22047	6630	6549	7396	7151	4610	8870	4604	5432	5734	4874	5826	6235	4809	11298	5713	5640	6952	12200	4265	14705	18629	7375	7233	35703	4757	5518	6361	5222	15317	5335	6054	12558	5688	6372	9030	8023	4444	5565	6183	5959	5170	8871	14414	51445
5-010_R1_001_val_1 - Adapter 1	2285526	672091	211539	62447	23330	7556	3575	2730	2555	4925	6607	6401	6107	7582	7054	10068	6429	6855	7802	7262	7472	7781	11137	6992	9208	11841	14587	11542	9060	9619	6938	56967	7166	40441	23148	9908	10762	7372	6669	12509	10682	6303	6560	6652	6176	6618	6431	5427	5545	8508	5744	5744	7286	7263	9238	7277	7254	8165	7923	7699	6718	8088	7884	8003	7494	8066	9114	7851	8419	8054	8467	14205	13530	6618	7556	8124	7370	8234	7546	8356	12852	8584	9412	9486	7096	10450	10202	11280	9030	10651	10696	8873	10609	12532	15613	8820	7735	8670	6962	6880	8183	6436	9216	9744	10077	10588	10551	11891	7941	7563	7878	7682	11029	15771	8783	11607	9817	25918	10540	9833	13289	9496	8412	7805	11038	9752	8342	8896	13263	13324	58595	19934	11249	27388	17745	18625	9628	7506	7406	8213	10858	12976	102294	9823	85268	10965	3661	24995	2190	4860
5-010_R2_001_val_2 - Adapter 1	6990371	1916924	701223	194307	78648	21214	6242	2200	2471	31320	7940	8235	9704	12043	16847	25586	15975	12167	10654	8311	7354	8681	8878	10512	9858	17313	11384	18308	15411	12534	9841	11677	10999	10244	7303	7484	10417	10809	8135	6994	10330	10144	7822	8232	9904	6864	8236	7298	6715	6134	8227	6397	7762	7176	7072	7669	7986	6844	6059	5848	7120	6702	9082	7576	7367	6848	7350	7308	8242	7641	8778	6922	7671	8255	9785	7557	7075	7583	9932	6104	7212	6915	5560	8806	9401	9327	13122	7403	10174	7115	18877	10063	12796	8789	7254	20622	24340	15170	19809	12735	6001	9922	8247	11612	5971	13215	6243	7339	6593	6437	6048	7876	5741	5924	6744	5911	5854	6208	5573	8269	6445	6359	6708	9756	5234	9142	10351	6561	6109	13467	5936	7677	6987	5885	8775	6348	6064	9291	6498	5911	6620	6348	5585	5515	5038	5157	3965	4719	7330	10227
5-012_R1_001_val_1 - Adapter 1	2898662	1057700	337264	101703	58212	10991	3633	1856	1811	4052	6740	6292	6451	7632	8085	19655	7430	8433	9563	9158	10222	9572	17082	6070	17659	13917	30374	30596	11505	18031	6919	166308	8208	128485	73535	22598	42430	13803	6323	34132	29413	6340	5242	5627	5496	7737	6921	5025	5972	15162	5503	6634	9243	7773	10766	5424	6789	11393	10125	9648	7436	10482	7512	9138	8413	8856	8307	9026	8831	9478	11643	13077	10525	7130	8198	11812	9140	8533	7073	11729	21948	8379	13968	7700	5800	12177	10426	12457	8003	11280	9998	10479	14398	12917	20529	11940	7184	12729	8193	7140	11287	6971	17419	10182	11116	16257	17349	18136	8791	9914	9400	7773	16829	18343	8248	17821	11959	37769	17307	10771	27685	6973	8381	9887	16736	7013	8710	9435	16655	14633	107678	30425	11113	42049	18632	14563	9132	7919	7845	9701	10888	23719	326915	17471	328987	42677	8151	157384	7200	23397
5-012_R2_001_val_2 - Adapter 1	9733623	3182391	1527352	370293	181962	36579	6824	2750	2439	65434	10014	13755	12344	16457	20508	46759	23842	11241	9936	9698	6139	9840	8273	7158	8186	38358	7206	12714	15615	26918	6054	7062	11038	11959	11818	8392	10317	6127	8988	8889	15509	12929	8786	9135	12492	6928	24080	6441	8174	6562	16059	6346	9216	9791	6504	10737	12462	6340	5300	7450	9194	7728	16812	7530	6214	7734	8184	7917	7506	8925	15338	6986	7069	13343	18144	11212	9765	7605	18715	5563	7956	10144	4943	12839	14592	19489	32276	12078	19636	6199	53377	22447	31104	10258	6497	54310	63948	36896	57771	36128	6021	21072	16998	26766	6783	38598	10573	7503	10894	8412	6065	12886	6698	7958	7309	6394	7595	7559	6096	16357	7199	7010	9533	15128	5527	20468	26088	8863	11877	65286	5683	6991	9430	6305	26427	7022	10184	34008	7540	6686	14791	10657	5667	7170	6717	7816	4943	9705	11888	22534
5-014_R1_001_val_1 - Adapter 1	3634443	1120180	395575	132670	46894	11899	7294	2703	3198	7394	11447	7575	7505	14446	11059	21771	8080	9699	11038	9823	13740	13880	23114	8530	14058	18050	24143	17577	15203	15085	8692	109917	8693	76242	44471	18945	21268	12353	11057	24448	18400	7772	7172	9513	7920	9455	10260	7357	9062	14987	7284	8539	11060	9495	15077	8496	10833	18031	14392	13660	10265	15455	14282	15641	13026	14302	13279	13832	16496	12646	13418	20991	21057	10733	10312	13847	11137	13362	11227	14409	27394	11850	17171	13131	9562	20043	14121	17865	9271	13916	14212	14498	19194	14265	27199	14545	9379	15718	10217	8678	11065	9113	13963	15070	13438	15865	19398	21681	9878	10977	11446	9399	21547	26645	9771	20986	11883	36130	16649	14205	24207	7538	10318	11835	15503	9032	11030	12576	18867	17855	97178	39131	12596	35798	14640	11996	8570	7923	8198	9042	12313	21898	202831	14240	182682	22560	5575	61135	4032	11706
5-014_R2_001_val_2 - Adapter 1	9515286	2615638	1099132	325841	131739	35462	5921	3457	2479	62330	15428	16688	16893	27255	38218	65334	35192	14905	13852	13226	8162	12313	11106	10269	12081	31829	15895	24705	28560	18793	8878	9655	11746	11622	11584	10107	16064	7972	13726	10917	21736	14147	11217	13905	16748	13460	14897	9845	10581	8464	11562	10983	13397	10847	11409	12247	12840	9583	8056	9364	13786	10097	15790	15359	13016	10739	13300	13005	9358	10517	15289	11101	8847	13734	15406	10671	9545	16174	17902	7461	9208	11397	7323	13469	15315	16503	28033	11436	17719	8371	37786	18214	21091	11624	10160	34847	43688	27381	36792	23390	8171	17338	11072	18084	7348	23663	8101	10915	11204	11147	7042	14080	7112	8065	8828	6755	7503	8619	6225	14550	7698	7713	9309	15635	6129	15124	20051	9455	8376	27636	6481	7214	7938	7486	17157	7670	8475	17399	7790	7472	11197	8543	5256	7506	7408	6566	4873	7227	10421	17463
5-015_R1_001_val_1 - Adapter 1	2395185	847911	292396	88799	30585	8514	3622	1948	1433	3786	6608	5931	5881	8391	7485	18606	5991	7021	8160	6970	7965	7962	16160	5400	11328	12730	18684	13920	10833	11096	5706	92370	6236	63634	37636	13077	18106	8693	5945	16727	24101	5252	5078	5617	4873	6961	6336	4477	5720	11477	4548	5576	7445	5972	9634	5216	6132	9462	8257	7559	6210	9678	6381	8276	8265	7693	7984	7820	7780	8439	9497	12233	11090	5508	6520	9119	7384	7372	6533	10343	17752	7357	11494	7012	4938	11753	9738	12565	6895	8220	9675	8225	10317	11010	19879	13267	6065	9577	7085	5933	7700	6090	11358	9566	11834	13125	17472	14608	7531	8310	8406	7148	12028	18558	7457	13908	8741	42436	10205	13864	21009	7478	6967	8381	11539	5525	6207	7165	8089	11877	35250	22771	8282	35733	11448	10675	6416	5862	6060	6901	8043	12345	79628	8485	63397	11923	5024	22182	3187	4321
5-015_R2_001_val_2 - Adapter 1	7321393	2266416	990817	282969	127362	31818	5328	2575	1950	37153	6101	7678	11292	9802	14981	35496	14385	8977	9342	9140	5895	8180	6969	6811	7262	20040	9441	11311	10925	14431	5682	5811	8076	8042	8137	6958	6472	5169	12976	6701	14648	9954	7053	8124	12028	6367	12901	5751	6805	5649	9790	6173	7979	6989	6520	7963	8237	5807	5383	6100	8516	6647	11030	7957	6322	6569	8089	7702	5990	7114	10228	7126	5996	9373	11556	7599	7049	8393	13145	4555	6078	7441	4881	9101	9410	10101	17932	7249	11243	5382	27274	11621	14237	6939	5877	24436	28411	17696	25003	17361	5164	13386	8669	12212	5182	16327	5754	6782	7034	7295	5724	8932	5202	5739	5880	5750	6545	7238	5012	13719	6581	6055	8697	12000	4584	11316	14900	7705	6288	22074	4754	5192	5681	5121	12449	5608	5900	11407	5624	6078	8932	7398	4532	6255	6005	6566	4274	5789	9524	14056
5-061_R1_001_val_1 - Adapter 1	2574112	952866	330280	99384	42401	8037	3096	1073	1358	3055	6361	5005	5411	8168	6584	19415	6198	7401	9339	7358	10169	9189	21148	4955	15032	16103	27422	19621	12362	13859	5543	151452	6562	108080	60509	20331	35474	12618	5775	26362	38913	4882	3994	4594	4088	8685	6774	4172	5510	16401	4194	4823	9259	6665	11298	4626	5270	11414	9584	8784	6954	11683	6622	9341	8735	8572	8131	7849	8476	9409	11420	13244	11405	4906	6110	9341	7477	7808	5576	11620	23799	8183	12438	7342	4547	12860	9257	13741	6969	8758	10805	9095	13170	13414	28450	16213	5363	11159	6543	5196	8676	5696	13702	10842	12988	16071	22723	17548	8098	9106	9559	8293	13922	23543	8195	19837	9630	66392	12161	16416	29942	8355	7914	9062	14798	5689	5612	7018	9215	14848	50263	37607	8922	57259	18987	15581	8159	5593	5678	7214	7785	13420	124920	9177	114914	19252	5048	48507	3158	8229
5-061_R2_001_val_2 - Adapter 1	8134012	2708017	1354301	334271	163329	34089	4869	2729	1748	53823	6660	8588	12180	11628	17029	49202	19413	11156	10728	10016	5205	9431	6880	6948	6845	25556	11304	12474	14361	21211	5571	6176	9733	9708	9897	7024	6279	4851	14122	7004	17585	11534	7450	8554	12905	6184	15290	5437	6921	5363	12520	6000	8880	8113	6053	9361	10172	5503	5231	5932	8803	6810	14149	8192	5837	6914	8231	7824	6294	7411	13561	6727	5966	12506	16344	9724	8189	8122	17920	4527	6798	9106	4145	10678	11545	14446	27068	9383	14560	5143	45186	17701	24712	8939	5892	41376	47355	26883	40051	27817	4999	17328	12317	18808	5285	29349	7715	7236	9326	8469	5927	10294	5063	5448	6134	5490	7326	7160	4978	17012	7055	5934	9308	14597	4097	15809	22042	8578	8758	43188	4640	5407	7001	4715	19623	6292	7398	18820	5563	5837	11293	8739	4467	6137	5842	6344	3786	6423	9402	13006
5-063_R1_001_val_1 - Adapter 1	2850200	909991	317931	91065	37892	8667	3894	1709	2124	4405	7254	5793	6130	9795	7499	16307	6364	7325	8442	7805	8824	9020	15379	6024	13125	12259	21701	17551	10811	13793	6665	112550	6986	80882	46424	15621	20280	9423	6314	20221	16782	5508	5057	5809	5277	6494	6361	4827	5622	11336	5193	6443	8619	6569	10372	5902	7100	10084	9338	8640	6609	11535	7760	10328	9451	10001	8405	9085	9389	8432	9489	11684	11526	6395	7175	9044	8353	9965	8090	10552	20838	8204	12845	8363	5801	12415	9991	12752	7364	9163	10757	9154	12833	10560	17689	10840	6749	10293	7566	6683	8672	6743	12761	11297	10759	13230	15316	15761	7553	8968	9092	7548	16502	20122	8564	16133	9066	28466	13497	10401	20187	6059	8058	8423	12884	7486	9171	9488	17707	14923	113928	28194	10547	42056	14482	12901	7074	7104	6557	7982	9528	18594	201446	13060	196447	23791	5664	74756	3515	11884
5-063_R2_001_val_2 - Adapter 1	8927014	2641199	1102390	287022	128586	29967	5345	3077	2349	54253	10850	12902	12391	18355	24776	44057	21840	10765	9391	9142	5928	9880	7600	8503	8147	28612	8632	15430	18159	16661	5985	6770	9125	9327	9742	7633	10934	5713	10531	7511	14497	10287	7732	8838	11164	7698	12937	7087	7021	6478	10148	6222	8386	7768	6780	8922	10045	6516	5661	6318	8823	7252	11893	8478	7162	7219	8685	8508	6964	7649	11456	7032	6849	10503	13113	8504	8042	8835	13770	5340	6475	8101	5053	10235	11529	12044	20422	8884	13763	5801	33009	15226	19718	8315	6687	34076	40840	25057	36648	22755	6261	15127	12684	18763	6037	24968	7348	7083	8884	8497	5148	9963	5739	6382	6659	5747	6973	7344	5454	13006	6868	6618	8370	13738	5163	14865	18147	8270	7734	30223	5470	5890	6767	5658	14590	6080	7274	16418	6771	6883	9575	8004	4393	6247	6293	6334	4622	6713	10326	14441
5-066_R1_001_val_1 - Adapter 1	1404123	387382	132943	47176	15285	5047	3458	1493	1602	3691	5033	2797	2829	4935	4014	7537	2716	3515	3608	3506	3912	4295	6641	3259	5851	5372	7915	6756	4822	5263	3478	36513	3399	27138	16507	7356	7371	4641	4400	7816	5580	2998	3196	3720	3174	3600	3942	2852	3488	5192	3019	4112	4999	3635	4626	3616	5325	6446	6600	7591	4206	7229	8825	9439	4546	7387	5538	7042	8102	4443	4790	6590	8310	4746	4210	4577	3754	4136	3817	4155	7654	4044	5270	4796	3514	6215	4171	5391	2913	3820	3932	3843	5233	4050	6454	4033	2966	3707	2951	2789	3084	2741	4210	4043	3562	4412	5064	6880	2975	3069	3143	2640	6203	8149	2861	5652	3256	9759	4915	4662	6652	2211	2713	3246	3922	2576	3145	3686	5198	4507	27360	10851	3450	10395	4042	3589	2448	2373	2288	2815	3737	6372	59630	3378	51752	5829	1332	22015	1461	4107
5-066_R2_001_val_2 - Adapter 1	3311185	792612	318356	82255	34951	9857	1648	1020	793	19478	5470	7528	5253	12070	16446	24520	16094	5296	4759	4453	3088	4979	4009	4145	5309	12445	7658	14870	13253	6832	3127	3471	3925	4186	4003	3404	4856	3095	4847	4147	8430	4849	4250	5216	5864	5873	5420	3361	3762	3012	4655	4528	5429	4373	4507	4334	4367	3469	2967	3135	4269	3897	5462	5156	4213	4075	4726	4415	2961	3229	4870	3809	3238	4458	5020	3520	3529	4590	5110	2686	3044	3348	2622	3805	4899	4946	7186	3763	5330	2864	11878	5385	7024	4099	3457	11473	14280	8986	11759	7652	3668	5887	4256	5156	2198	6745	2547	3045	3460	3220	2158	3358	2141	2311	2765	2093	2292	2502	1915	3736	2266	2188	2743	4134	1825	4595	5451	2456	2582	7912	2092	2061	2248	2286	4893	1999	2364	4993	2152	2107	3166	2546	1434	1981	1910	1793	1368	2305	3397	7154
5-067_R1_001_val_1 - Adapter 1	3164498	997004	332353	105292	42061	9291	4412	1672	2242	5000	8648	6549	6426	11325	9419	16043	6981	8552	8952	8469	12267	10344	17880	7234	14367	14615	25241	21340	11816	14628	7413	122506	7521	90055	48307	18798	21823	11411	8077	25991	19833	6184	5496	6369	6078	8507	8185	6180	7905	14114	6151	9060	10529	8827	10887	7019	9677	13729	12185	11993	8604	12949	10205	12215	10067	11330	10566	12096	11972	9400	10852	17153	15280	8552	8800	11369	9212	10635	8941	12411	23956	10590	14077	11325	7773	14806	11729	13724	8254	13406	11921	12090	18391	12577	22711	12924	9082	12611	9481	7946	10291	8085	15258	13155	10824	14601	17815	19442	9321	10366	11278	8671	19811	23210	9917	18433	12251	34872	18831	13732	23419	7083	8802	11043	16783	9096	11680	12459	18733	15375	83515	34829	12816	33439	14178	12390	8739	8011	8555	10095	13151	24694	232734	14439	217010	24212	5369	74784	4152	13114
5-067_R2_001_val_2 - Adapter 1	9140261	2630055	1157751	298824	145065	33382	5990	3354	2179	66288	14731	17642	14458	27599	35848	58466	31145	13157	12438	10688	7186	11173	9436	9312	9470	30226	11270	18127	21111	19726	7699	8375	10381	10968	11280	8912	14256	7056	11540	9709	17036	12759	10079	11020	14615	10249	15052	8552	8828	7756	11402	8607	10940	9172	9053	10876	12528	8584	6849	7653	10370	9007	15056	11365	10427	8950	11071	11174	8406	9475	14289	8764	7428	13433	17263	11624	10187	11848	16235	7112	8323	9695	6701	12744	14679	16634	28555	11423	16466	7185	44153	19272	24364	10983	7725	40021	48644	27955	38746	25708	7136	17470	11732	19356	7017	27331	8790	8832	10442	10527	8704	13159	8028	7847	8908	6640	7746	9077	6662	13164	8482	8022	9354	13755	6060	15521	18202	7955	8562	30013	6930	7273	7831	7626	15994	6657	8348	18413	7693	6744	10570	8319	4876	7578	7069	6119	4231	6528	9365	12906
5-069_R1_001_val_1 - Adapter 1	2407804	864545	280333	82857	59126	8051	2527	1268	1367	2906	5615	4955	5911	9130	6830	17100	5966	7039	8728	7782	9294	8912	14504	4980	13216	11688	24994	21855	10115	14867	5582	138148	6395	110872	65977	20360	37604	11646	5178	29440	24805	4935	4651	4688	4328	6237	5381	4191	5028	13903	4347	6240	8407	6562	10236	4841	6045	9798	8605	8755	6312	10374	6019	9201	8610	9827	7293	8928	8004	8353	11414	7475	10791	5607	6883	9832	8440	10015	7661	11016	23332	7523	13477	7453	5064	11863	8506	11709	7030	9820	9932	9094	12379	11710	16938	10181	5682	10285	7138	5769	9764	6306	14316	10794	9784	13904	14340	14533	7578	8641	9060	7177	13941	17487	7907	16063	10064	32341	13983	9941	25134	5554	7252	7786	13641	5764	6305	7998	14140	13644	121620	30186	8514	47634	18597	14615	8526	7384	6613	8470	9269	18286	278827	15247	307670	39124	6989	151789	4228	21955
5-069_R2_001_val_2 - Adapter 1	8470004	2709408	1263829	302219	145728	28078	5191	2688	2194	52143	7852	9150	9724	11119	14065	37683	19088	9676	8614	8653	4934	8986	6828	6881	6719	31791	5578	9188	15468	22936	5097	5986	10018	10239	10658	7164	8053	4501	8828	6761	12700	9965	6531	6797	8609	5387	17103	5718	5894	6429	13447	4830	7321	8045	4902	8651	9789	4935	4284	5752	6614	7080	13610	6177	4800	5935	7058	7619	6012	7495	12738	5428	6128	11274	14023	9027	8291	6199	16247	4737	6395	9158	4150	10500	12068	15954	24731	9678	15556	5532	46385	19668	26609	9008	5294	47019	56255	32113	51699	33237	4960	17614	13700	23683	5490	38070	9600	6192	10402	8095	4573	9237	5398	5726	6265	5250	6832	6765	5065	14298	6168	6213	8434	14698	4798	18649	24180	8516	11194	71210	5413	5795	9496	5075	28780	6903	11312	38822	7182	7855	12632	10613	4583	6634	6649	7078	4646	8292	10923	10983
5-071_R1_001_val_1 - Adapter 1	2971575	1071032	369679	111685	44313	10373	4723	2123	2426	5217	8755	6649	6653	10643	9001	28137	8093	9070	11011	9189	11682	10555	23709	6313	16115	17192	28471	20279	14420	15692	7149	161237	7460	109012	63945	21078	34444	13201	7100	27511	44370	6028	4961	5931	5192	10141	8289	5145	6954	18365	5207	6191	10682	7772	13786	5617	6593	12701	10899	10383	7489	12814	7920	10614	10216	10217	11141	10040	9998	12343	13619	16265	14696	6645	7825	11499	9693	9925	7446	13838	26471	9330	14001	8350	5398	15235	12143	17277	8476	10360	13736	10710	15024	15525	30020	18323	6381	13522	8617	6794	10781	7473	16923	12902	16343	19763	25718	20146	9653	10723	10248	9612	16786	25133	8597	20501	11654	67363	14643	18855	31917	10026	8642	10533	17477	6519	7210	8762	10956	17527	58619	34206	11132	61972	17901	17429	7861	6859	7248	8502	8948	16040	132423	10618	114294	19669	5775	40831	5427	7915
5-071_R2_001_val_2 - Adapter 1	9313712	2981893	1355457	365782	167746	38505	5928	3060	2129	58019	7652	9520	15188	13012	21447	53653	20630	12193	12520	12065	6435	10852	8618	8217	8598	31150	13653	14747	15189	22302	6542	7389	10661	11214	11080	8456	7901	6356	19442	9148	20915	13583	8920	10578	15311	7791	19162	6927	8342	6600	13167	7473	10017	9542	7658	10647	11293	6968	6563	7151	10892	8113	15339	9924	7754	7710	9567	9554	7501	9303	14336	8542	7061	12293	16127	10136	8780	10788	18306	5432	7607	10499	5074	12353	13618	15783	29572	10246	17854	6266	45833	18893	24948	9510	7374	43178	50102	30912	44250	28847	6699	19235	14365	21998	6469	30511	8474	8814	10249	9799	6956	12585	6245	7087	7502	6915	9190	8733	5982	20707	8230	7487	11351	18166	5388	17207	24331	11458	9197	37729	5637	6732	7482	6102	16911	7490	7763	16263	6884	7559	12195	10642	5247	7127	7110	7728	5065	7964	12969	26057
